time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,time/episodes,rollout/ep_rew_mean,train/actor_loss,time/time_elapsed,train/critic_loss,train/n_updates,train/ent_coef,eval/ep_b3_mean,eval/ep_pump_price_obj_std,eval/ep_b2_mean,eval/ep_b2_std,eval/ep_b1_std,eval/ep_pressure_obj_mean,eval/ep_b1_mean,eval/ep_pump_price_obj_mean,eval/ep_b3_std,eval/ep_pressure_obj_std
486,48.0,76416,0.003,1588,21.417069299999994,-9.350812911987305,157,0.007497940678149462,9539,0.009999999776482582,,,,,,,,,,
486,48.0,76416,,1592,21.417069299999994,,157,,,,,,,,,,,,,
485,48.0,76800,0.003,1596,21.430396390000006,-9.10892391204834,158,0.013262445107102394,9587,0.009999999776482582,0.8228116215144752,0.1923552082287105,0.5905058874757113,0.11919169974339597,0.10562953080279176,0.9890350877192983,0.8840808019001344,0.609766134246214,0.14653692320057338,0.0531423517166997
485,48.0,76800,,1600,21.430396390000006,,158,,,,,,,,,,,,,
486,48.0,77184,0.003,1604,21.41136976,-9.213187217712402,158,0.0071858000010252,9635,0.009999999776482582,,,,,,,,,,
486,48.0,77184,,1608,21.41136976,,158,,,,,,,,,,,,,
486,48.0,77568,0.003,1612,21.39756019,-9.376571655273438,159,0.007071087136864662,9683,0.009999999776482582,,,,,,,,,,
486,48.0,77568,,1616,21.39756019,,159,,,,,,,,,,,,,
486,48.0,77952,0.003,1620,21.390501470000004,-8.8941068649292,160,0.011343053542077541,9731,0.009999999776482582,0.8136561966325206,0.2284033965769074,0.6400541685663114,0.14861024092439115,0.11354738259055641,0.9835526315789473,0.8656458686464374,0.613059143498336,0.1576187172398834,0.06437448089343181
486,48.0,77952,,1624,21.390501470000004,,160,,,,,,,,,,,,,
486,48.0,78336,0.003,1628,21.355943009999997,-8.645487785339355,161,0.007231047376990318,9779,0.009999999776482582,,,,,,,,,,
486,48.0,78336,,1632,21.355943009999997,,161,,,,,,,,,,,,,
486,48.0,78720,0.003,1636,21.38491187,-9.272468566894531,161,0.003743151668459177,9827,0.009999999776482582,0.8474214919628796,0.22504421416113737,0.6169939641431077,0.14239214356451504,0.16338045030963597,0.9890350877192983,0.8216500539824141,0.6135678882297074,0.14673353744516643,0.0531423517166997
486,48.0,78720,,1640,21.38491187,,161,,,,,,,,,,,,,
486,48.0,79104,0.003,1644,21.38054661,-8.835891723632812,162,0.011999948881566525,9875,0.009999999776482582,,,,,,,,,,
486,48.0,79104,,1648,21.38054661,,162,,,,,,,,,,,,,
484,48.0,79488,0.003,1652,21.349478799999996,-9.114753723144531,164,0.02027970179915428,9923,0.009999999776482582,0.852958735484823,0.20345389436728917,0.6336113188329199,0.12772927799829997,0.13656537879239447,0.9890350877192983,0.8468481772671628,0.6058391662447637,0.13347768351132036,0.0531423517166997
484,48.0,79488,,1656,21.349478799999996,,164,,,,,,,,,,,,,
484,48.0,79872,0.003,1660,21.293333180000005,-9.676200866699219,164,0.009054441004991531,9971,0.009999999776482582,,,,,,,,,,
484,48.0,79872,,1664,21.293333180000005,,164,,,,,,,,,,,,,
484,48.0,80256,0.003,1668,21.28189613,-8.969907760620117,165,0.00971551239490509,10019,0.009999999776482582,0.8238258803030316,0.20260839176531362,0.5822036416544396,0.12295151492663836,0.11178975584528614,0.974780701754386,0.8700376872768895,0.6029673433886831,0.16455725342775138,0.14113750489821664
484,48.0,80256,,1672,21.28189613,,165,,,,,,,,,,,,,
484,48.0,80640,0.003,1676,21.210673120000003,-8.925004005432129,166,0.015140488743782043,10067,0.009999999776482582,,,,,,,,,,
484,48.0,80640,,1680,21.210673120000003,,166,,,,,,,,,,,,,
484,48.0,81024,0.003,1684,21.138021710000004,-9.292799949645996,167,0.01686037890613079,10115,0.009999999776482582,0.8344150249708322,0.22059318831816851,0.5962984779040831,0.12878902303996836,0.1105154553048432,0.9835526315789473,0.866780938143215,0.605773223495148,0.15645213283239595,0.07765364007905969
484,48.0,81024,,1688,21.138021710000004,,167,,,,,,,,,,,,,
484,48.0,81408,0.003,1692,21.158253410000007,-9.083780288696289,167,0.008964266628026962,10163,0.009999999776482582,,,,,,,,,,
484,48.0,81408,,1696,21.158253410000007,,167,,,,,,,,,,,,,
484,48.0,81792,0.003,1700,21.154108990000005,-8.86474895477295,168,0.007393875624984503,10211,0.009999999776482582,0.818242192598595,0.21990308024215585,0.6192803715554226,0.1338467761435294,0.16501848668077634,0.9780701754385964,0.8390875764910742,0.6031049842757115,0.16833258358341294,0.11934544441021402
484,48.0,81792,,1704,21.154108990000005,,168,,,,,,,,,,,,,
484,48.0,82176,0.003,1708,21.122314309999997,-9.487875938415527,169,0.015826448798179626,10259,0.009999999776482582,,,,,,,,,,
484,48.0,82176,,1712,21.122314309999997,,169,,,,,,,,,,,,,
484,48.0,82560,0.003,1716,21.10466097,-8.868219375610352,170,0.007805447094142437,10307,0.009999999776482582,0.8402457082411114,0.2123443901212501,0.6437581605438474,0.12151287284497013,0.12937295847322144,0.9638157894736842,0.8365140437735058,0.6282174286236879,0.13582239279670746,0.1123883308570369
484,48.0,82560,,1720,21.10466097,,170,,,,,,,,,,,,,
484,48.0,82944,0.003,1724,21.131094349999998,-8.511938095092773,171,0.007027558516710997,10355,0.009999999776482582,,,,,,,,,,
484,48.0,82944,,1728,21.131094349999998,,171,,,,,,,,,,,,,
484,48.0,83328,0.003,1732,21.13371552,-9.35230827331543,171,0.008127983659505844,10403,0.009999999776482582,0.841450582075449,0.21408977496659706,0.5786782708084504,0.1255975491703865,0.14909555067411026,0.9550438596491229,0.8512824940093396,0.5929838286118693,0.1443272293358982,0.19391022869918204
484,48.0,83328,,1736,21.13371552,,171,,,,,,,,,,,,,
485,48.0,83712,0.003,1740,21.09090108,-9.521172523498535,172,0.005427597090601921,10451,0.009999999776482582,,,,,,,,,,
485,48.0,83712,,1744,21.09090108,,172,,,,,,,,,,,,,
484,48.0,84096,0.003,1748,21.042021240000004,-8.785762786865234,173,0.013145803473889828,10499,0.009999999776482582,0.8210819166186771,0.19908807754797292,0.6456111327107262,0.10424745660446606,0.11608021061750962,0.9583333333333334,0.8678649398400546,0.6034384194035711,0.16269412131620267,0.1377428932981028
484,48.0,84096,,1752,21.042021240000004,,173,,,,,,,,,,,,,
484,48.0,84480,0.003,1756,21.06188884,-9.217009544372559,174,0.007499299477785826,10547,0.009999999776482582,,,,,,,,,,
484,48.0,84480,,1760,21.06188884,,174,,,,,,,,,,,,,
484,48.0,84864,0.003,1764,21.036170220000002,-8.720355033874512,175,0.012836583890020847,10595,0.009999999776482582,0.8194663515765707,0.20108477114305476,0.6413856450989945,0.11054318352976251,0.08389586227241859,0.9846491228070176,0.8885626940966339,0.6142466397567399,0.143825340486381,0.07750327874955294
484,48.0,84864,,1768,21.036170220000002,,175,,,,,,,,,,,,,
484,48.0,85248,0.003,1772,21.074066990000006,-9.294658660888672,175,0.011152852326631546,10643,0.009999999776482582,,,,,,,,,,
484,48.0,85248,,1776,21.074066990000006,,175,,,,,,,,,,,,,
483,48.0,85632,0.003,1780,21.113918589999997,-9.187383651733398,177,0.007274992763996124,10691,0.009999999776482582,0.8325881681533143,0.2487388645400069,0.6518001913405601,0.11932483432255003,0.11418416574716334,0.974780701754386,0.8636957883490063,0.6072125536003987,0.15208232388618614,0.10184227646731812
483,48.0,85632,,1784,21.113918589999997,,177,,,,,,,,,,,,,
483,48.0,86016,0.003,1788,21.116061719999998,-8.815949440002441,177,0.01068134605884552,10739,0.009999999776482582,,,,,,,,,,
483,48.0,86016,,1792,21.116061719999998,,177,,,,,,,,,,,,,
483,48.0,86400,0.003,1796,21.120522989999994,-9.308551788330078,178,0.009683717042207718,10787,0.009999999776482582,0.8168160511175847,0.217460673241245,0.6637602616927253,0.10998906854132925,0.11164971132283667,0.9682017543859649,0.8717061052172239,0.6025058511273157,0.1660559952428091,0.09815867280408391
483,48.0,86400,,1800,21.120522989999994,,178,,,,,,,,,,,,,
483,48.0,86784,0.003,1804,21.1636936,-8.834178924560547,179,0.01331060379743576,10835,0.009999999776482582,,,,,,,,,,
483,48.0,86784,,1808,21.1636936,,179,,,,,,,,,,,,,
484,48.0,87168,0.003,1812,21.200834979999996,-9.468000411987305,180,0.010463656857609749,10883,0.009999999776482582,,,,,,,,,,
484,48.0,87168,,1816,21.200834979999996,,180,,,,,,,,,,,,,
483,48.0,87552,0.003,1820,21.18006625,-9.620744705200195,181,0.0053894598968327045,10931,0.009999999776482582,0.848906842143525,0.20698786926849982,0.6136475325228407,0.11526970270285575,0.14089296153163744,0.9692982456140351,0.8312644765956748,0.6127104626898382,0.1535068864616063,0.10738803442343717
483,48.0,87552,,1824,21.18006625,,181,,,,,,,,,,,,,
483,48.0,87936,0.003,1828,21.15772338999999,-9.136411666870117,181,0.01608894020318985,10979,0.009999999776482582,,,,,,,,,,
483,48.0,87936,,1832,21.15772338999999,,181,,,,,,,,,,,,,
483,48.0,88320,0.003,1836,21.17197665,-9.293224334716797,182,0.010872974060475826,11027,0.009999999776482582,0.8448477281252599,0.221068138787423,0.6117972808822484,0.18352446347817522,0.16410920383113664,0.9682017543859649,0.8397648975212434,0.6032439348882572,0.15459626710049665,0.09815867280408391
483,48.0,88320,,1840,21.17197665,,182,,,,,,,,,,,,,
483,48.0,88704,0.003,1844,21.16633301,-8.731420516967773,183,0.008591406978666782,11075,0.009999999776482582,,,,,,,,,,
483,48.0,88704,,1848,21.16633301,,183,,,,,,,,,,,,,
483,48.0,89088,0.003,1852,20.902678809999998,-9.443191528320312,184,0.006342577748000622,11123,0.009999999776482582,0.8488942156902032,0.18740924006567652,0.5283331321807947,0.22777097480471492,0.27435496005280174,0.9287280701754387,0.7323071484318272,0.6251777489199485,0.16870899220379912,0.23922272104677736
483,48.0,89088,,1856,20.902678809999998,,184,,,,,,,,,,,,,
483,48.0,89472,0.003,1860,20.93045786,-8.704814910888672,185,0.006726046092808247,11171,0.009999999776482582,,,,,,,,,,
483,48.0,89472,,1864,20.93045786,,185,,,,,,,,,,,,,
482,48.0,89856,0.003,1868,20.954458360000004,-8.993650436401367,186,0.01580091193318367,11219,0.009999999776482582,0.8390508467706749,0.19478247593679035,0.625191261998407,0.12267453014583865,0.09804176104060326,0.9835526315789473,0.8803299558061197,0.6008830722349494,0.15163423574376916,0.06437448089343181
482,48.0,89856,,1872,20.954458360000004,,186,,,,,,,,,,,,,
483,48.0,90240,0.003,1876,20.95870207,-8.834724426269531,186,0.006237022578716278,11267,0.009999999776482582,,,,,,,,,,
483,48.0,90240,,1880,20.95870207,,186,,,,,,,,,,,,,
482,48.0,90624,0.003,1884,20.955717440000004,-9.175469398498535,187,0.00780003797262907,11315,0.009999999776482582,0.8420177531138625,0.17813314153390386,0.6217897277086771,0.10049559559154866,0.11956405677615954,0.9791666666666666,0.8604651655124845,0.6161443656201628,0.13051587833994935,0.08530889468644254
482,48.0,90624,,1888,20.955717440000004,,187,,,,,,,,,,,,,
483,48.0,91008,0.003,1892,20.961412690000003,-9.075862884521484,188,0.006008080206811428,11363,0.009999999776482582,,,,,,,,,,
483,48.0,91008,,1896,20.961412690000003,,188,,,,,,,,,,,,,
482,48.0,91392,0.003,1900,20.918326549999993,-9.257762908935547,189,0.009646814316511154,11411,0.009999999776482582,0.8468280973136075,0.20340694526477882,0.6525919326095355,0.08764627066813768,0.11117667770729316,0.9791666666666666,0.8629878797964861,0.5855273483010789,0.1607595101582168,0.08530889468644254
482,48.0,91392,,1904,20.918326549999993,,189,,,,,,,,,,,,,
483,48.0,91776,0.003,1908,20.861979840000004,-9.070557594299316,189,0.007576737552881241,11459,0.009999999776482582,,,,,,,,,,
483,48.0,91776,,1912,20.861979840000004,,189,,,,,,,,,,,,,
482,48.0,92160,0.003,1916,20.894830189999997,-9.280747413635254,190,0.008378150872886181,11507,0.009999999776482582,0.8198175895840188,0.24266370066799184,0.6478268356337029,0.1145215963673005,0.141341145476148,0.9736842105263158,0.8464468579774688,0.6089948926219265,0.1643764614342379,0.13163492650193356
482,48.0,92160,,1920,20.894830189999997,,190,,,,,,,,,,,,,
483,48.0,92544,0.003,1924,20.92002818,-9.13468074798584,191,0.020166072994470596,11555,0.009999999776482582,,,,,,,,,,
483,48.0,92544,,1928,20.92002818,,191,,,,,,,,,,,,,
482,48.0,92928,0.003,1932,20.89060772,-9.359394073486328,192,0.00962978508323431,11603,0.009999999776482582,0.8262602982125371,0.2287150061023248,0.6348854198129,0.09587797955213542,0.10054683571548391,0.9703947368421053,0.8733675883396018,0.6244816889101847,0.15576574604653914,0.15157422305067783
482,48.0,92928,,1936,20.89060772,,192,,,,,,,,,,,,,
483,48.0,93312,0.003,1940,20.904338179999996,-9.0923490524292,193,0.0055341352708637714,11651,0.009999999776482582,,,,,,,,,,
483,48.0,93312,,1944,20.904338179999996,,193,,,,,,,,,,,,,
482,48.0,93696,0.003,1948,21.048033459999996,-9.233173370361328,194,0.009370862506330013,11699,0.009999999776482582,0.8512088702302457,0.22790078563289967,0.6746840414333508,0.10781265229916154,0.1189503143803775,0.9791666666666666,0.859711832138539,0.6121643139121654,0.1402191762106393,0.08530889468644254
482,48.0,93696,,1952,21.048033459999996,,194,,,,,,,,,,,,,
483,48.0,94080,0.003,1956,21.18827253,-8.927865028381348,194,0.016029663383960724,11747,0.009999999776482582,,,,,,,,,,
483,48.0,94080,,1960,21.18827253,,194,,,,,,,,,,,,,
481,48.0,94464,0.003,1964,21.151720629999996,-9.917922973632812,196,0.007490877062082291,11795,0.009999999776482582,0.8212591060223279,0.194375824417301,0.6344136101240204,0.12024524705510942,0.11863046477187983,0.9791666666666666,0.8644722191310129,0.6054700021669377,0.15482941647367926,0.08530889468644252
481,48.0,94464,,1968,21.151720629999996,,196,,,,,,,,,,,,,
482,48.0,94848,0.003,1972,21.10994522,-8.93249797821045,196,0.018773144111037254,11843,0.009999999776482582,,,,,,,,,,
482,48.0,94848,,1976,21.10994522,,196,,,,,,,,,,,,,
481,48.0,95232,0.003,1980,21.106065440000002,-9.283784866333008,197,0.012983661144971848,11891,0.009999999776482582,0.82049255683893,0.22252982176480265,0.6064193374637845,0.14382381862734628,0.16378584468911433,0.9682017543859649,0.8356338838796914,0.5993989873441257,0.1791629998548331,0.11216961248130008
481,48.0,95232,,1984,21.106065440000002,,197,,,,,,,,,,,,,
482,48.0,95616,0.003,1988,21.139615439999996,-8.431044578552246,198,0.010271312668919563,11939,0.009999999776482582,,,,,,,,,,
482,48.0,95616,,1992,21.139615439999996,,198,,,,,,,,,,,,,
481,48.0,96000,0.003,1996,21.1565553,-9.001181602478027,199,0.009567266330122948,11987,0.009999999776482582,0.8434731124268153,0.1949433799612293,0.6070511600790381,0.12904227265907806,0.1372594931045871,0.9912280701754387,0.8537742546281724,0.6047265988471541,0.1422848679641416,0.04387830883397786
481,48.0,96000,,2000,21.1565553,,199,,,,,,,,,,,,,
481,48.0,96384,0.003,2004,21.20648662,-8.8040771484375,200,0.009968504309654236,12035,0.009999999776482582,,,,,,,,,,
481,48.0,96384,,2008,21.20648662,,200,,,,,,,,,,,,,
482,48.0,96768,0.003,2012,21.20956721,-8.85795783996582,200,0.011510352604091167,12083,0.009999999776482582,,,,,,,,,,
482,48.0,96768,,2016,21.20956721,,200,,,,,,,,,,,,,
481,48.0,97152,0.003,2020,21.20668165,-8.880416870117188,201,0.008355401456356049,12131,0.009999999776482582,0.8273721681218625,0.23643187462294257,0.6095640018875909,0.13248261016664387,0.17067711827966497,0.974780701754386,0.8114423893807573,0.6198777542735976,0.1626104705058055,0.14113750489821664
481,48.0,97152,,2024,21.20668165,,201,,,,,,,,,,,,,
482,48.0,97536,0.003,2028,21.212976559999998,-9.318473815917969,202,0.003959923982620239,12179,0.009999999776482582,,,,,,,,,,
482,48.0,97536,,2032,21.212976559999998,,202,,,,,,,,,,,,,
481,48.0,97920,0.003,2036,21.23551602,-8.84724235534668,203,0.009696165099740028,12227,0.009999999776482582,0.8302570341454127,0.20958486810544116,0.6073803516664473,0.14020089285467802,0.13905471472178135,0.9440789473684211,0.8436714127010916,0.6119090598721787,0.14151994620431765,0.17283079552115088
481,48.0,97920,,2040,21.23551602,,203,,,,,,,,,,,,,
481,48.0,98304,0.003,2044,21.23885255,-9.261629104614258,203,0.007759734056890011,12275,0.009999999776482582,,,,,,,,,,
481,48.0,98304,,2048,21.23885255,,203,,,,,,,,,,,,,
481,48.0,98688,0.003,2052,21.222934650000003,-9.176173210144043,204,0.017345737665891647,12323,0.009999999776482582,0.8238834340614583,0.20537564166759817,0.6354352769184276,0.11923152679840854,0.09689582125239146,0.9835526315789473,0.8778978588284966,0.634131355825213,0.13941705670991206,0.06437448089343181
481,48.0,98688,,2056,21.222934650000003,,204,,,,,,,,,,,,,
481,48.0,99072,0.003,2060,21.239785689999998,-9.086735725402832,205,0.022785428911447525,12371,0.009999999776482582,,,,,,,,,,
481,48.0,99072,,2064,21.239785689999998,,205,,,,,,,,,,,,,
481,48.0,99456,0.003,2068,21.266983649999997,-8.76945686340332,206,0.006751815788447857,12419,0.009999999776482582,0.8281745609841435,0.20130556823434487,0.6620393466573996,0.11247858062965513,0.11480219115254041,0.9923245614035089,0.8603356756381313,0.6106451066449826,0.16723936693958075,0.04060830457074043
481,48.0,99456,,2072,21.266983649999997,,206,,,,,,,,,,,,,
481,48.0,99840,0.003,2076,21.257130589999996,-9.14535903930664,207,0.016222361475229263,12467,0.009999999776482582,,,,,,,,,,
481,48.0,99840,,2080,21.257130589999996,,207,,,,,,,,,,,,,
